experiment,label,problem,method,seed,status,failure_reason,relative_l2,max_abs_error,controller_weight_tv_per_update,temporal_mean_gradient_distribution_tv,temporal_mean_physics_gradient_log_gap,elapsed_seconds,residual_evaluations,bias_concentration_correlation,n_observations,noise_kind,noise_level,run_dir
helmholtz,Helmholtz,helmholtz,m6,55,succeeded,,1.1904945789016612,1.1656957370366214,0.05230249634818404,0.00044163110097425565,0.5438397521173433,2.70669417299996,197376,0.23589564845935618,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_screen_v1/m6/seed_00055
helmholtz,Helmholtz,helmholtz,m6,66,succeeded,,1.1461794096414093,1.1808637793286985,0.05230281369918242,0.0005084400765566014,0.7880548770447838,2.8666818080000667,197376,0.25321730885336935,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_screen_v1/m6/seed_00066
helmholtz,Helmholtz,helmholtz,m6,77,succeeded,,1.1756577227177853,1.1689289342309155,0.05230306861014819,0.0002875567054753038,0.7391933907813723,2.7033579179997105,197376,0.2625599991883877,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_screen_v1/m6/seed_00077
helmholtz,Helmholtz,helmholtz,m6,88,succeeded,,1.1221744721828757,1.1470287640833594,0.05230248733571525,0.00038316123754060847,0.6916796365954484,3.0205552309998893,197376,0.27987799118199813,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_screen_v1/m6/seed_00088
helmholtz,Helmholtz,helmholtz,m6,99,succeeded,,1.1315129479239483,1.1089451966430712,0.05230256470411001,0.0003222544666558749,0.8549288095982956,2.983596344000034,197376,0.21685933481484854,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_screen_v1/m6/seed_00099
helmholtz,Helmholtz,helmholtz,m6,111,succeeded,,1.135567146473011,1.1486014081784635,0.05230276906843926,0.00044642081634349665,0.575678996221077,2.7047854299999017,197376,0.08317075517378118,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_screen_v1/m6/seed_00111
wave,Équation des ondes,wave,m5,11,succeeded,,0.3054434124972929,0.5484364703926118,0.06592067542671923,0.04259312651533415,0.24720122252979107,4.225586900000053,197376,0.25044358448461534,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/wave_screen_v1/m5/seed_00011
wave,Équation des ondes,wave,m5,22,succeeded,,0.31588869700981687,0.4929144969492457,0.06967340099823685,0.020434599812766442,0.29325186372572504,4.040183277000324,197376,0.5030372873521057,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/wave_screen_v1/m5/seed_00022
wave,Équation des ondes,wave,m5,33,succeeded,,0.29890358176905013,0.4196288792452469,0.060467963798617665,0.03806338540571113,0.2227412387279917,4.006714506000208,197376,0.003182190934800342,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/wave_screen_v1/m5/seed_00033
wave,Équation des ondes,wave,m5,44,succeeded,,0.3070707714962942,0.3802815442151753,0.07919051316485333,0.038485930689856035,0.3220767138261938,3.7846039779997227,197376,0.4433504515597484,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/wave_screen_v1/m5/seed_00044
wave,Équation des ondes,wave,m5,55,succeeded,,0.26870575708609257,0.5372810586942147,0.0760834666791391,0.12917094299414406,0.32249186409674335,3.9918313149992173,197376,0.17288194915914765,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/wave_screen_v1/m5/seed_00055
wave,Équation des ondes,wave,m5,66,succeeded,,0.4226792381563699,0.4710505992097893,0.09443909970975962,0.08072093121366039,0.2442911178539241,4.0042774359999385,197376,0.12349657144166121,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/wave_screen_v1/m5/seed_00066
wave,Équation des ondes,wave,m5,77,succeeded,,0.31022967090864206,0.39299745029176053,0.05948620191761296,0.07622373749462949,0.38522489977026164,3.546914588000618,197376,0.45502494485558204,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/wave_screen_v1/m5/seed_00077
wave,Équation des ondes,wave,m5,88,succeeded,,0.47429920634353206,0.5285380928732728,0.061778628962928836,0.025504018843469613,0.28257890269469105,3.534872061999522,197376,0.35120220126315044,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/wave_screen_v1/m5/seed_00088
wave,Équation des ondes,wave,m5,99,succeeded,,0.307467455032265,0.5346507216421283,0.09002488305678974,0.11494833607482553,0.2496020200993863,3.8731179190008334,197376,0.3537325358432877,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/wave_screen_v1/m5/seed_00099
wave,Équation des ondes,wave,m5,111,succeeded,,0.33784466832734844,0.5475486775387804,0.09639354972942016,0.04348616745403154,0.26782241860427974,3.84400305500003,197376,0.274976990281451,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/wave_screen_v1/m5/seed_00111
wave,Équation des ondes,wave,m6,11,succeeded,,0.3031451048056896,0.5395916397708388,0.06103090680571516,0.04210462718023043,0.2402943766217761,3.2377063470003122,197376,0.32042277707705724,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/wave_screen_v1/m6/seed_00011
wave,Équation des ondes,wave,m6,22,succeeded,,0.31771818351895714,0.47533708138212677,0.06428329402012549,0.022396349233947902,0.3221679553395951,3.02570817600008,197376,0.17181756124442285,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/wave_screen_v1/m6/seed_00022
wave,Équation des ondes,wave,m6,33,succeeded,,0.30071657432093535,0.4113948087592318,0.06308802635680211,0.0465945618205885,0.2899351841210642,3.064253077000103,197376,0.17833813402393062,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/wave_screen_v1/m6/seed_00033
wave,Équation des ondes,wave,m6,44,succeeded,,0.29475147613726,0.37086036205690726,0.07560690116154146,0.03620284557708946,0.2788829355884348,3.3510242080001262,197376,0.3016636089557106,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/wave_screen_v1/m6/seed_00044
wave,Équation des ondes,wave,m6,55,succeeded,,0.26762157724283403,0.5316925871485941,0.07047940309883445,0.12086353990340079,0.30127802984163027,3.3632861679998314,197376,0.10877417933491193,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/wave_screen_v1/m6/seed_00055
