experiment,label,problem,method,seed,status,failure_reason,relative_l2,max_abs_error,controller_weight_tv_per_update,temporal_mean_gradient_distribution_tv,temporal_mean_physics_gradient_log_gap,elapsed_seconds,residual_evaluations,importance_effective_sample_fraction,importance_weight_mean,importance_weight_max,kde_pairwise_distance_evaluations,bias_concentration_correlation,n_observations,noise_kind,noise_level,run_dir
wave_h05,"Ondes — KDE 0,5×Scott",wave,vw,33,succeeded,,0.27131825572276164,0.5170144256593048,0.0,0.0674390564147317,0.44180002110109945,2.650909779000358,190976,0.6264786957374813,1.0,3.9657513881613884,1638400,0.22952553973653175,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h05_v1/vw/seed_00033
wave_h05,"Ondes — KDE 0,5×Scott",wave,vw,44,succeeded,,0.2776392366202844,0.39114123756751773,0.0,0.07376807325223922,0.4356047975541303,2.6750392750000174,190976,0.6732398047624231,1.0,5.75498394257888,1638400,0.088423403422502,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h05_v1/vw/seed_00044
wave_h05,"Ondes — KDE 0,5×Scott",wave,vw,55,succeeded,,0.25585194058587046,0.5477584351570238,0.0,0.1321367882835791,0.3763496960441928,2.6291214289999516,190976,0.6238378152625556,1.0000000000000002,7.2648565935365355,1638400,0.1778109435049359,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h05_v1/vw/seed_00055
wave_h05,"Ondes — KDE 0,5×Scott",wave,vw,66,succeeded,,0.3649250656426077,0.4211486251807106,0.0,0.08018661615334122,0.31486167877306753,2.6094071649999933,190976,0.49617278611314025,1.0,9.276899564378922,1638400,-0.052178623080757616,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h05_v1/vw/seed_00066
wave_h05,"Ondes — KDE 0,5×Scott",wave,vw,77,succeeded,,0.2840708853710029,0.48891311524005154,0.0,0.08187790813046174,0.5105404223112399,2.5924219059997995,190976,0.4450486418879788,1.0000000000000002,9.004432159259897,1638400,-0.1402877356009967,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h05_v1/vw/seed_00077
wave_h05,"Ondes — KDE 0,5×Scott",wave,vw,88,succeeded,,0.32976282396453327,0.4253099278742777,0.0,0.07610409343284814,0.47512130662196805,2.66834942999958,190976,0.574954740509165,1.0,7.285645741916451,1638400,0.037736293541455225,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h05_v1/vw/seed_00088
wave_h05,"Ondes — KDE 0,5×Scott",wave,vw,99,succeeded,,0.2642409999792353,0.5444802699002359,0.0,0.11466610955025525,0.3288305801415015,3.9089334619998226,190976,0.46715125619650166,1.0,12.510515408371363,1638400,0.23813328141498166,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h05_v1/vw/seed_00099
wave_h05,"Ondes — KDE 0,5×Scott",wave,vw,111,succeeded,,0.2809134126545173,0.5165421337439831,0.0,0.0766825252808313,0.44694491141828585,2.6442497980001463,190976,0.47208972431432866,1.0,8.784127679459752,1638400,0.2968917505880987,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h05_v1/vw/seed_00111
wave_h05,"Ondes — KDE 0,5×Scott",wave,vwca,11,succeeded,,0.3036754335259595,0.5425301671434236,0.06456839717986199,0.05188923759599507,0.3431150465843574,2.680858590999833,197376,0.4796430351470399,1.0,6.59602366130693,1638400,0.3649399513179105,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h05_v1/vwca/seed_00011
wave_h05,"Ondes — KDE 0,5×Scott",wave,vwca,22,succeeded,,0.3151602458600374,0.49169558314237555,0.07021310568146549,0.028340486118121466,0.30845615044512437,2.7444306289999076,197376,0.4705050073826576,1.0,12.44879361701497,1638400,0.18767921046106173,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h05_v1/vwca/seed_00022
wave_h05,"Ondes — KDE 0,5×Scott",wave,vwca,33,succeeded,,0.29819845088493324,0.4338265799114412,0.06173049850696997,0.06017651025445161,0.4942964857330403,2.723088500999893,197376,0.6594958509827774,1.0,4.090856523319258,1638400,0.41622282695402585,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h05_v1/vwca/seed_00033
wave_h05,"Ondes — KDE 0,5×Scott",wave,vwca,44,succeeded,,0.30068834822264423,0.37392927484206956,0.0783619593860399,0.052223743281604736,0.467248236453617,2.821693241000048,197376,0.7549500196682267,1.0,4.522905965592318,1638400,-0.022027650045482572,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h05_v1/vwca/seed_00044
wave_h05,"Ondes — KDE 0,5×Scott",wave,vwca,55,succeeded,,0.27090205611678214,0.538984723265637,0.07821228192847028,0.12221743104657805,0.3698716674920773,2.848571299000014,197376,0.3879204107130615,1.0,15.636414612525043,1638400,0.0900856579269979,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h05_v1/vwca/seed_00055
wave_h05,"Ondes — KDE 0,5×Scott",wave,vwca,66,succeeded,,0.4158695629758183,0.46388870758325884,0.09453773617076507,0.07873622224294934,0.36105756836130004,2.6058949510002094,197376,0.4251431850089321,1.0,9.904451615013118,1638400,-0.03215765349537573,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h05_v1/vwca/seed_00066
wave_h05,"Ondes — KDE 0,5×Scott",wave,vwca,77,succeeded,,0.31632576726006384,0.38898062475332756,0.05672944856788666,0.060328679739848706,0.44706448000454097,2.716419029000008,197376,0.4917602916396271,1.0,6.800128822548835,1638400,-0.20515773297465373,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h05_v1/vwca/seed_00077
wave_h05,"Ondes — KDE 0,5×Scott",wave,vwca,88,succeeded,,0.48543232590073243,0.5390782305449241,0.0645817626383449,0.03617596657607672,0.4749739455530035,2.6285265400001663,197376,0.5055380233311878,0.9999999999999999,9.914144147668807,1638400,-0.17950479761029342,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h05_v1/vwca/seed_00088
wave_h05,"Ondes — KDE 0,5×Scott",wave,vwca,99,succeeded,,0.31438734874216867,0.5378492329241829,0.0945458803959957,0.11748528221617471,0.31033075423927836,3.06248071500022,197376,0.4906352554759428,1.0,10.848230129794878,1638400,0.154915068023102,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h05_v1/vwca/seed_00099
wave_h05,"Ondes — KDE 0,5×Scott",wave,vwca,111,succeeded,,0.32842017049027866,0.5471611679177306,0.09731971343136131,0.0626999147401201,0.4865002622280692,2.7675742429996717,197376,0.47700449556137114,1.0,10.765593453789766,1638400,0.36828358531197186,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h05_v1/vwca/seed_00111
wave_h10,Ondes — KDE 1×Scott,wave,vw,11,succeeded,,0.2866262825006499,0.577896217269646,0.0,0.06367762788862105,0.2830101887091332,2.665561300000263,190976,0.7727071111060984,1.0,3.6328183221592374,1638400,0.26603364580833294,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h10_v1/vw/seed_00011
wave_h10,Ondes — KDE 1×Scott,wave,vw,22,succeeded,,0.2746744309182069,0.5448415669275721,0.0,0.028482986176791097,0.27047663119585946,2.761391938000088,190976,0.8531997726573174,1.0,2.855316970736962,1638400,0.35748808728933357,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h10_v1/vw/seed_00022
wave_h10,Ondes — KDE 1×Scott,wave,vw,33,succeeded,,0.27317164073590994,0.5233372966072792,0.0,0.05498417415615103,0.3825235745517125,2.657167402000141,190976,0.8595059013144384,1.0000000000000002,2.849272719350827,1638400,0.23555759366218848,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h10_v1/vw/seed_00033
wave_h10,Ondes — KDE 1×Scott,wave,vw,44,succeeded,,0.27847162950371807,0.3948165501964106,0.0,0.05723753388172132,0.40220073968088366,2.641131494000092,190976,0.8447727962951738,1.0,2.355478980481296,1638400,0.21657741838072167,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h10_v1/vw/seed_00044
wave_h10,Ondes — KDE 1×Scott,wave,vw,55,succeeded,,0.25453422449725693,0.547737505073678,0.0,0.14309581212782657,0.2821741122702161,2.7266958250002062,190976,0.838475728084646,1.0,2.8531654619796054,1638400,0.23525926313242063,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h10_v1/vw/seed_00055
wave_h10,Ondes — KDE 1×Scott,wave,vw,66,succeeded,,0.3662326375103754,0.42237634110607025,0.0,0.08224227705843068,0.33714659012957926,2.6713418190001903,190976,0.7921350920840854,1.0,3.5826215094502496,1638400,0.16776065071054272,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h10_v1/vw/seed_00066
wave_h10,Ondes — KDE 1×Scott,wave,vw,77,succeeded,,0.2867512377382887,0.4829017270893332,0.0,0.08122115896754259,0.3849767079859937,2.6418117499997607,190976,0.7907042919220648,1.0,3.34175926080199,1638400,0.10929667059318879,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h10_v1/vw/seed_00077
wave_h10,Ondes — KDE 1×Scott,wave,vw,88,succeeded,,0.327628992550798,0.4302148317631733,0.0,0.055782794787731335,0.37784516942919544,2.7066184059999614,190976,0.827760513122998,1.0,3.4210347341393144,1638400,0.14360335022474924,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h10_v1/vw/seed_00088
wave_h10,Ondes — KDE 1×Scott,wave,vw,99,succeeded,,0.266254183509046,0.5443235039255185,0.0,0.11124861250473567,0.312770274046396,2.518797620999976,190976,0.8396920545966243,1.0,3.0078774484414508,1638400,0.14093911512887944,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h10_v1/vw/seed_00099
wave_h10,Ondes — KDE 1×Scott,wave,vw,111,succeeded,,0.28916158059786334,0.5229093371640287,0.0,0.052123641774556854,0.2991083714556713,2.516609731999779,190976,0.8096836267104405,1.0,3.289423039241179,1638400,0.2297121945758731,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h10_v1/vw/seed_00111
wave_h10,Ondes — KDE 1×Scott,wave,vwca,11,succeeded,,0.3043997500616731,0.5463420596287168,0.06486038127562721,0.04706401820115479,0.3726764379570977,2.6244687769999473,197376,0.7882993868057863,0.9999999999999998,2.9185031149141176,1638400,0.35137944815924693,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h10_v1/vwca/seed_00011
wave_h10,Ondes — KDE 1×Scott,wave,vwca,22,succeeded,,0.32248016903355886,0.48822505116646936,0.06944785275175429,0.025350652054428605,0.31283466483837896,2.818650529000024,197376,0.8425983737361874,1.0,3.124049131690003,1638400,0.3912668911270085,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h10_v1/vwca/seed_00022
wave_h10,Ondes — KDE 1×Scott,wave,vwca,33,succeeded,,0.297668916121381,0.42719081463162517,0.06126532669398127,0.046764479335621806,0.3728143321537372,2.7375444770000286,197376,0.8117745327318332,1.0,4.046639542151513,1638400,0.1733846020100235,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h10_v1/vwca/seed_00033
wave_h10,Ondes — KDE 1×Scott,wave,vwca,44,succeeded,,0.29134541130106895,0.3757640306073058,0.07958446662943584,0.04768807951836106,0.48521248744087514,2.6287329960000534,197376,0.8597438885418849,0.9999999999999998,2.3847667551074094,1638400,0.02437037781217481,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h10_v1/vwca/seed_00044
wave_h10,Ondes — KDE 1×Scott,wave,vwca,55,succeeded,,0.2687629254806259,0.5445662022833714,0.07623863002897596,0.12512818082522462,0.2803903616231817,2.7436590199999955,197376,0.8564169900799179,1.0,2.9464504093093264,1638400,0.050042246554139795,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h10_v1/vwca/seed_00055
wave_h10,Ondes — KDE 1×Scott,wave,vwca,66,succeeded,,0.41797097136505773,0.4658941411652432,0.09544235542799447,0.07940450188535347,0.40226274965970715,2.76353145999974,197376,0.8015315307218581,0.9999999999999999,3.43649435018817,1638400,0.008047540871739124,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h10_v1/vwca/seed_00066
wave_h10,Ondes — KDE 1×Scott,wave,vwca,77,succeeded,,0.31052054824613295,0.38892187142077067,0.05811224878912033,0.060547324127929354,0.38802756951962564,2.619949384999927,197376,0.8265839534120006,1.0,3.553344820225771,1638400,0.0022659870054840786,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h10_v1/vwca/seed_00077
wave_h10,Ondes — KDE 1×Scott,wave,vwca,88,succeeded,,0.4769100158511846,0.5298468678248454,0.06260548441405697,0.030589546221158025,0.3334228055615802,2.610064565999892,197376,0.8212792576401481,0.9999999999999999,3.013210541579372,1638400,0.12207241863378994,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h10_v1/vwca/seed_00088
wave_h10,Ondes — KDE 1×Scott,wave,vwca,99,succeeded,,0.3186962438918236,0.5240814897063707,0.09111136959082114,0.11277943390512586,0.27851814846769424,2.6335903549997965,197376,0.8179480085319558,1.0,4.383546245530695,1638400,0.14483072195022365,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h10_v1/vwca/seed_00099
wave_h10,Ondes — KDE 1×Scott,wave,vwca,111,succeeded,,0.33558118215578997,0.5387777870724835,0.09630552172383161,0.05250933737075364,0.3148274715314844,2.65897429000006,197376,0.8643852256604372,1.0,3.3413943802304003,1638400,0.155201793749307,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h10_v1/vwca/seed_00111
wave_h20,Ondes — KDE 2×Scott,wave,vw,11,succeeded,,0.28640172461004965,0.5836644240703965,0.0,0.0741756375442409,0.4098382369324876,2.6922580230002495,190976,0.9710056212216585,0.9999999999999998,1.5044988644402795,1638400,0.3849911717652634,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h20_v1/vw/seed_00011
wave_h20,Ondes — KDE 2×Scott,wave,vw,22,succeeded,,0.2806568003738089,0.5442373293176863,0.0,0.03225155511007227,0.2310065206911157,2.9772097410000242,190976,0.9786187073802753,1.0,1.5362579905445914,1638400,0.4276041311372479,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h20_v1/vw/seed_00022
wave_h20,Ondes — KDE 2×Scott,wave,vw,33,succeeded,,0.2735547202759897,0.5226543612330419,0.0,0.05011857018088162,0.3240883523301898,2.5555747160001374,190976,0.9745650014531873,1.0,1.5982272597909555,1638400,0.5089960087028566,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h20_v1/vw/seed_00033
wave_h20,Ondes — KDE 2×Scott,wave,vw,44,succeeded,,0.2828351833263076,0.3978400009351123,0.0,0.04207321888224592,0.28297570879847284,2.677117092000117,190976,0.9791708873050247,1.0,1.389676965704881,1638400,0.43994430797222805,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h20_v1/vw/seed_00044
wave_h20,Ondes — KDE 2×Scott,wave,vw,55,succeeded,,0.25593551212727783,0.5487212807960606,0.0,0.13491948196852893,0.2567766052512292,2.6594552480000857,190976,0.9781926729411665,1.0,1.4510001529049754,1638400,0.16425052711617893,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h20_v1/vw/seed_00055
wave_h20,Ondes — KDE 2×Scott,wave,vw,66,succeeded,,0.36314826129771266,0.4195180146701831,0.0,0.08312459473013925,0.3420378762505216,2.5590705519998664,190976,0.9741702092542608,1.0,1.6011671828959892,1638400,0.26291588216279066,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h20_v1/vw/seed_00066
wave_h20,Ondes — KDE 2×Scott,wave,vw,77,succeeded,,0.28367811012229344,0.4842384615144938,0.0,0.08206045897597626,0.24995081676420788,2.5155894259996785,190976,0.9739950008211492,0.9999999999999999,1.5734076024692751,1638400,0.2567071709967065,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h20_v1/vw/seed_00077
wave_h20,Ondes — KDE 2×Scott,wave,vw,88,succeeded,,0.33660122129992937,0.4110030916733213,0.0,0.04150918791765644,0.28186341695229605,2.7461574039998595,190976,0.9743840604975068,0.9999999999999998,1.5885840033706748,1638400,0.5145288840768802,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h20_v1/vw/seed_00088
wave_h20,Ondes — KDE 2×Scott,wave,vw,99,succeeded,,0.2640067285491613,0.5314133488876421,0.0,0.11205507666956181,0.2705530873804062,2.595718210999621,190976,0.9767203452153232,1.0,1.6301213207294545,1638400,0.25426258680750874,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h20_v1/vw/seed_00099
wave_h20,Ondes — KDE 2×Scott,wave,vw,111,succeeded,,0.2871848894950446,0.523927343592634,0.0,0.05595443320490436,0.3162689235558912,2.6125397000000703,190976,0.9781182258253519,1.0,1.5149647622289364,1638400,0.0996101541727963,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h20_v1/vw/seed_00111
wave_h20,Ondes — KDE 2×Scott,wave,vwca,11,succeeded,,0.3061844452685226,0.5460612416829189,0.06564273819317194,0.04414631628523006,0.3219780154902294,2.802050286999929,197376,0.9720569035922842,1.0,1.5373501279690147,1638400,0.4294575790657076,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h20_v1/vwca/seed_00011
wave_h20,Ondes — KDE 2×Scott,wave,vwca,22,succeeded,,0.32132400997614546,0.4912217481803988,0.06964699451915542,0.02131418927440694,0.29777173081659497,2.6342849490001754,197376,0.9787424587251107,1.0,1.5258703589131775,1638400,0.21339057340979697,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h20_v1/vwca/seed_00022
wave_h20,Ondes — KDE 2×Scott,wave,vwca,33,succeeded,,0.29590342415410986,0.4197657422321571,0.06076972259972479,0.042637159629969064,0.2860174940995964,2.700066604999847,197376,0.9738402797975388,1.0,1.5686052061866156,1638400,0.06241978226169498,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h20_v1/vwca/seed_00033
wave_h20,Ondes — KDE 2×Scott,wave,vwca,44,succeeded,,0.2967631780977089,0.3756796244723598,0.07855410899806564,0.0405862735772853,0.3947134779308352,2.9801527530003113,197376,0.9782216841648381,1.0,1.4431524701543355,1638400,0.48086664011824287,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h20_v1/vwca/seed_00044
wave_h20,Ondes — KDE 2×Scott,wave,vwca,55,succeeded,,0.27253833453700355,0.5302745857682357,0.07623168576983652,0.1283465309493954,0.30994508148968114,2.6204740759999368,197376,0.9814883681953273,1.0,1.4288106197320671,1638400,0.0749626360755726,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h20_v1/vwca/seed_00055
wave_h20,Ondes — KDE 2×Scott,wave,vwca,66,succeeded,,0.4202726713789072,0.4701992429451066,0.09444902745450955,0.07644017300974745,0.33648564234868994,2.6594580669998322,197376,0.9717529002301379,1.0,1.688693062823992,1638400,0.09016464738951231,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h20_v1/vwca/seed_00066
wave_h20,Ondes — KDE 2×Scott,wave,vwca,77,succeeded,,0.3089810926571163,0.39123158490131604,0.05873775269284282,0.064133752371917,0.3166342563376774,2.7744229459999588,197376,0.97849890073172,1.0,1.5105017636634375,1638400,0.21951596919537078,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h20_v1/vwca/seed_00077
wave_h20,Ondes — KDE 2×Scott,wave,vwca,88,succeeded,,0.4516948626895465,0.5071098438071682,0.0620454394009672,0.028248184087140596,0.34607397150238867,2.7539359979996334,197376,0.975954379130233,0.9999999999999999,1.6684729432070056,1638400,0.2598107762387954,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h20_v1/vwca/seed_00088
wave_h20,Ondes — KDE 2×Scott,wave,vwca,99,succeeded,,0.31911723788036755,0.5249103276951979,0.09145484314767073,0.11473298148707611,0.21416245509340862,2.6431659080003556,197376,0.9725845947844176,1.0,1.7890388528043792,1638400,0.27989013096741877,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h20_v1/vwca/seed_00099
wave_h20,Ondes — KDE 2×Scott,wave,vwca,111,succeeded,,0.3343373584534585,0.5422316778968103,0.09615771124794216,0.04650404425490644,0.3268738034963986,2.631206454999756,197376,0.9763622709442404,1.0,1.65078996716294,1638400,0.23735710314332703,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_wave_h20_v1/vwca/seed_00111
