id,problem,variant,seed,relative_l2,max_abs_error,q95_abs_error,q99_abs_error,dense_relative_l2,dense_max_abs_error,dense_q95_abs_error,dense_q99_abs_error,steps,elapsed_seconds,model_sha256
sparse_clean__local_only__77,sparse_clean,local_only,77,0.2981530849163737,0.7606548272898352,0.4414952844616589,0.5736646033991929,0.3032208650708105,0.8020999578929481,0.4482648034383897,0.6056904567341481,600,2.3715008390026924,5db5daa17605ccf36808e24ad9ede38c75efe313381c009266c064e3cb4eeeb5
block_missing__neither__77,block_missing,neither,77,0.39301515872879395,0.9717211252662676,0.5637614877130278,0.8072011621336896,0.3976609692693754,0.9717211252662676,0.5821155396881529,0.8071586716995363,600,2.3046560250004404,17f6100140a04c84a788974ad5cd8647ed9129964bc19fe7dcaaa4c15d905a90
block_missing__local_only__77,block_missing,local_only,77,0.2583074541966214,0.930915234157305,0.3660864777747518,0.6310817401718047,0.26475975060938545,0.9678545882295602,0.37671859803258867,0.6332335367181026,600,2.3309706639993237,0c0dd03b33fbc4d7995464c31f9c65a7994716abe477926bab6ee7fc0f5a2b7c
sparse_noisy__full_exp__77,sparse_noisy,full_exp,77,0.2976608722825139,0.7830805832559717,0.4542995709673435,0.617872914658487,0.30296885360657005,0.7978112385827115,0.4636070300281097,0.6332779976938568,600,3.462834293000924,1f48fc1771790374e330059d0bd054878a5b185f970d9140196f9425ed7d8882
extreme__global_only__77,extreme,global_only,77,0.9415327892362079,2.1496799225159107,1.3133528232794573,1.948530165027653,0.9407335476388374,2.1512123194020663,1.317688193534184,1.9536535774713855,600,3.3370654760001344,1ca44a869709bae3dec40ffc9e34a3270cf40be96746fcb69553b624c7a2b343
sparse_noisy__neither__77,sparse_noisy,neither,77,0.469692045233695,1.2445459577395854,0.6260764031226095,1.111312490892924,0.4731308831454217,1.2445459577395854,0.6359543327531266,1.125699271687365,600,2.1870384280009603,093ebd32d937b4c67a82b12ad89f721b3d22b6633093d4170c5a1c37dfae572a
extreme__neither__77,extreme,neither,77,0.9513694179518297,2.167154345894228,1.3232852401869941,1.9621226489577481,0.9505013733488217,2.1685720301344515,1.327368327868938,1.9711771883949385,600,2.1153084999968996,c8cbfe212578c422df680ca066d295bec73c2884d9ddeca24cbdbeee5a62f486
sparse_clean__global_only__77,sparse_clean,global_only,77,0.46359374290477734,1.2485312033475993,0.6190789306105654,1.1221941542115648,0.46706828203476564,1.2485312033475993,0.634057745179824,1.133357098489623,600,3.4838162800006103,ef0800c3acf8858988d66c60c46c212e14e176e00942104094de69b31444636a
extreme__local_only__77,extreme,local_only,77,0.9752000371585859,2.43976801294204,1.5267940812100402,2.1239991435679615,0.9745904756217196,2.443326975400947,1.5393831300931078,2.150619891137332,600,2.235980830002518,0c887f698d63789a0e0f6d0d40bee74fc73f5f2a75e6ca9c3cd4942a8f11efa9
sparse_clean__full_quad__77,sparse_clean,full_quad,77,0.45351829140594446,1.423096462617691,0.6184752084797822,1.2163487216418698,0.45756497762918497,1.423096462617691,0.6277832217066661,1.218675167743122,600,3.5848115980006696,683d98dffa02b69ea25701c9b195569b2e5d75ac1f48215137835636521b8ed2
extreme__full_exp__88,extreme,full_exp,88,0.4616109154072718,1.283182666910764,0.5943244954113929,1.0812304777749595,0.4652662740697268,1.283182666910764,0.6024249704961543,1.1085706693450594,600,3.8160612369974842,43512216052fd48d5aecf378bf785ab4ae84abd5dafe6ee16405d1cfcbc1a782
sparse_noisy__neither__88,sparse_noisy,neither,88,0.3783526327336352,1.1043736786285345,0.5518008930443569,0.8626796063509137,0.38318875402839003,1.1047935307087406,0.557295635205565,0.8777202753690855,600,2.046594740000728,f2862dacc3042812c47420e48b00102638519719463056bc44129fb0203ec265
extreme__global_only__88,extreme,global_only,88,0.6885519588877577,1.542816231995875,1.065065002608955,1.4245237344499657,0.6903183634803424,1.542816231995875,1.078160297606742,1.4281469825883772,600,3.549899327001185,adc60ca5bd85f84899868a327c779078bc31ab4ffc77b4e2cd0e0c92ccf7ee1d
sparse_clean__full_exp__88,sparse_clean,full_exp,88,0.2559783441890592,1.0233635846478333,0.4092020715150667,0.6341131508043335,0.26207942982347227,1.0233635846478333,0.41649416594793287,0.6758445327727489,600,3.8026378450013,1a4204cabe1331a56f6d372f54e82d1106144508750efef87665f7ae93540a1c
extreme__neither__88,extreme,neither,88,0.6841806608517498,1.5443217093892867,1.0607924110078637,1.4265274149273628,0.6859791561955954,1.5443217093892867,1.074485272815764,1.4282063100045534,600,2.288921940998989,c298917c822dc4cc928b43db07094178dc800d85cadc6880b13b765fe21e1f9e
sparse_clean__local_only__88,sparse_clean,local_only,88,0.26505832442883426,0.9369172661774744,0.41787600401226827,0.6617665891090136,0.27109430112695787,0.9369172661774744,0.4255207747759279,0.6727202609501871,600,2.4499078650005686,7ec41fbffc2738261c4edcaf0791028c2bf7a2adbb90061de74fd5e7f658738d
block_missing__full_exp__88,block_missing,full_exp,88,0.33893682122877117,0.8821623029357861,0.4718170055383475,0.7246752901733762,0.3443999097819027,0.8826077092181549,0.48734236060816355,0.7380099431085246,600,3.847855833999347,3e61973ea0c6f9b31663fcdec0f1019ce264f8fc8daebaf91c32ac8872d6f145
block_missing__neither__88,block_missing,neither,88,0.42627627211385827,1.0500781318257906,0.6056202672526116,0.8531533611048425,0.4306647467985339,1.050106665476193,0.6108793735814106,0.8637815030046156,600,2.467288430998451,b9a32acf77a4be3e01d8de371fde10ea5ca4b9b50519682fb246c971a92e1d5d
sparse_clean__neither__88,sparse_clean,neither,88,0.39802940047171154,1.1009889142904556,0.5701604604193098,0.8736984813095752,0.40259649227646443,1.1015723822069838,0.5734026885983193,0.8857941386798007,600,2.4409746050005197,80efdbefcd6e0661f2a2bb504c1ee143567fe19f90572e39b8d7605e7eddb6ae
block_missing__local_only__88,block_missing,local_only,88,0.343788090836767,0.8886149269965433,0.47923376003635865,0.7281615386184788,0.34918610524050525,0.88914710466085,0.49582869379981404,0.7420841696392279,600,2.629153262998443,980a0fb4b06905cab0a127760724b236628e2097a1a924532c2c2a1831b77472
block_missing__full_quad__88,block_missing,full_quad,88,0.26208124906563757,0.8162299276595109,0.3459728354095533,0.6166351729277944,0.2686023785292166,0.8277863326512671,0.3526078685379098,0.6340867712716338,600,3.869532145999983,1c03eda987a5e790c1fd9119d93dc4ad595ea61a4ab52d5bc9f0949b880f4489
sparse_noisy__full_quad__88,sparse_noisy,full_quad,88,0.2687069427962079,1.2944452532757418,0.43839249576457484,0.6456588186444645,0.2741327505165148,1.2944452532757418,0.45141863814498884,0.6777987325625977,600,3.6452740790009557,5a0474ffd6bd45a3cb96758dd3afd2dd43ffbc9eedfb3c91fd8f051b165d679b
block_missing__global_only__88,block_missing,global_only,88,0.42583861078742624,1.0542851885391864,0.6027337514287758,0.8561894376610494,0.4302302320161222,1.0543070036431172,0.6098444631516611,0.8664811749721419,600,3.813224296001863,f0fd864243e1594b11a15e42c15add52fb466cbb8f0ac1b7fc4d561234833bcb
sparse_noisy__local_only__88,sparse_noisy,local_only,88,0.23383751360392613,1.098688803972523,0.3834500926785551,0.5644029037250842,0.24019954265957716,1.0994849213527573,0.3939804041955898,0.5927538907016683,600,2.5749345710028138,da7386a5ff75ab8592d669d88f1a7882cf474b266e15100890377cc55a03e8d4
sparse_clean__full_quad__88,sparse_clean,full_quad,88,0.2570019055715304,1.0883296298158571,0.42147908595233474,0.6075521176545619,0.2629691900077888,1.0883296298158571,0.4347701331362715,0.6364565201688884,600,4.407969692998449,d0826c21d0ccec3d60649748a2769a64644b4e871c8b92bbb8e6713a9c3fe692
extreme__full_quad__88,extreme,full_quad,88,0.4817015883976459,1.3875727758271472,0.6782909010220921,1.1635351862533208,0.4851618566435685,1.387730424245463,0.6858229365074526,1.1902915033836918,600,3.911305462999735,dddbee8be7b81b190f26cd656f649d26fcbacb84fe21b4a96a41d5cacdff0cee
extreme__local_only__88,extreme,local_only,88,0.45482279237802914,1.302476928999884,0.6026073176290515,1.0974229052389533,0.458571123949893,1.302476928999884,0.6095538581960558,1.1264967532842978,600,2.9195834920028574,b9726e483e4d73cf45a0323a9794559e74484d0f39a40ea4b465c0a4a1582a66
sparse_noisy__global_only__88,sparse_noisy,global_only,88,0.37565370425211536,1.1074161129884164,0.5501977372926381,0.862865199593498,0.3805177797335849,1.1077672248010302,0.5550629837551383,0.8785635985022245,600,3.63616194199858,2fd40280fa928d9c30fbb639226e191c7b59031c4c9c57a93098cb3a57cc6e32
sparse_noisy__full_exp__88,sparse_noisy,full_exp,88,0.22911200752841643,1.1754878702410823,0.3665964367096347,0.5577133122300696,0.23546099072132243,1.176251999023914,0.3736450589961362,0.5947135004893759,600,3.880857141000888,a65d819e64fe329639369433ac1ac6d79706a287505938fc817d370d881c9fa1
sparse_clean__global_only__88,sparse_clean,global_only,88,0.39397699870489294,1.1043502380374068,0.5655730094623086,0.8734565573176593,0.39858049891516883,1.1048354764244852,0.5685856279173755,0.8859271663616607,600,3.7197779710004397,035ec58a26ac639c28c72bbda26257813c8880277f05b90f780a9a53361352e9
block_missing__full_exp__99,block_missing,full_exp,99,0.3432792301215339,1.0567071381970037,0.4507136174409847,0.8076455272859542,0.34853259819432986,1.0591381861029916,0.46097873087246327,0.8711235842442158,600,4.004978642999049,5b018aad89724664289f0d4264d7c8f766a23a55dc769d80f536098b6616c603
block_missing__full_quad__99,block_missing,full_quad,99,0.3263981101799161,0.9145595896409477,0.4506967839789354,0.6948378506686121,0.3317312324709939,0.9241672524797474,0.45900735308102025,0.7228072514754502,600,4.068935078998038,4e3f755974f54d26bd7468477135611866f95d450acb57a5dcdd4f905f42a0b1
extreme__full_quad__99,extreme,full_quad,99,0.42290377283410513,1.0169429072965495,0.6056653225138107,0.8706743905679108,0.42706916680521945,1.0169429072965495,0.6173786236189187,0.88858005924753,600,3.7371344880011748,9c69aeaa8eca571d90aa88b4d54f168d8dbffbfa6f671b2e38a2fcb17170a125
block_missing__global_only__99,block_missing,global_only,99,0.444102096465093,0.9742579098909423,0.625695118354037,0.8282309264117738,0.4482893920162042,0.9743851950099003,0.6353902193040701,0.8299621233195222,600,3.4196215770025447,3f7a15bd95480ab2b8ce99493544412e36035a72a37fcdf2eb13c2164002ae5b
sparse_clean__global_only__99,sparse_clean,global_only,99,0.4486213810017741,0.9823383797405828,0.6473455091903804,0.8484228694183835,0.45270222903477536,0.9823383797405828,0.6595532215306124,0.8499371989605746,600,3.616446542000631,2ccde1e908cbf1dc34141e72b6c3b8803ed34866ab64a1ecea7012bb8123743b
extreme__full_exp__99,extreme,full_exp,99,0.40944765483116535,0.9175088096751016,0.600176558251923,0.811544644994295,0.4140203858978447,0.9177024411359567,0.6114951964009203,0.8167062736610484,600,3.808779085000424,0d70a00937d17af1ee54d0cb2272caca364d72121a745963e624fd986062d189
extreme__neither__99,extreme,neither,99,0.48461546609825434,0.9707394582281013,0.6566396117253526,0.838157373273024,0.4883646431883064,0.9707394582281013,0.6629890428975741,0.8389574421082768,600,2.2723735030012904,27af8df47ba35d598c36565c3858f9eeb8964364811807cfb08408a4b55d9543
block_missing__neither__99,block_missing,neither,99,0.4482786306427883,0.9753577678868627,0.6287982386376607,0.829229706794189,0.45241969376638325,0.9754810597302417,0.6383748179422377,0.8316146882013251,600,2.325706685001933,0ae7f5d4d897cf2ff60b4a818fc7731322687c117d4788c4089971af78f724f4
sparse_clean__full_exp__99,sparse_clean,full_exp,99,0.390606519948514,1.06132094372949,0.5900765682740763,0.9258808450888865,0.39520671094734566,1.061518861241745,0.6021320546550779,0.9491544735115442,600,3.7050295210028708,3123256d740702b475ea5e527a845ba6e0dd1fda5005ea7961f2bd6ca9b012dd
sparse_noisy__full_quad__99,sparse_noisy,full_quad,99,0.3782836394082579,1.1510301130491332,0.5283898587518981,0.8898827011296135,0.3827818710526664,1.1510301130491332,0.5462946961707302,0.9227529369191793,600,3.718544033999933,4eafffd07874556e807fb3e06066c80690e88f85b46edb47567a9c20781a0d4f
extreme__local_only__99,extreme,local_only,99,0.40286123770645343,0.920064667861576,0.591699930184694,0.8166933001729347,0.40749472815828935,0.920064667861576,0.6032952757308365,0.8179585033163216,600,2.3730487469983927,12cfc74f089da1163e76055ee6f6b9066d965be3244bbb54ca3e383ec00d387e
sparse_clean__neither__99,sparse_clean,neither,99,0.44877082573308913,0.98253770012331,0.6479852775906916,0.8484165135587491,0.45284875649824646,0.98253770012331,0.659511636720633,0.849941392863501,600,2.304921947001276,2a45b4cf7f7ebb71c2a525bce7b1daef4120df5746c0a53f9804cf1ccbd0b070
block_missing__local_only__99,block_missing,local_only,99,0.3490105917129185,1.043075266050917,0.45410754238870343,0.7964099931387323,0.3541815720247552,1.0432091891970994,0.46400648708549314,0.8608919597950595,600,2.511334385002556,b5e7b0101ac3dd36d5e651ed344260f9c990b3ac8e9965419ede0ac0b6827ac4
sparse_noisy__local_only__99,sparse_noisy,local_only,99,0.3619180991239338,1.0314891209332488,0.508837802131809,0.8457675386906067,0.36691365071575693,1.0314891209332488,0.5253211877877869,0.8860747033891073,600,2.6519778220026637,26931d1ff502e4f362cb138446f784c219bad57b470e67ba3ba22c63febd0452
sparse_clean__local_only__99,sparse_clean,local_only,99,0.3928786711047146,1.073906921866519,0.5903492759746032,0.9387710716925857,0.397425422260439,1.0740742976060562,0.603876095828471,0.9602120322754486,600,2.3322134129994083,23c94f80de8bcdf9b58566f2084ec11a72dd33b09f6275765acda3771149c00a
sparse_noisy__global_only__99,sparse_noisy,global_only,99,0.45681424834094236,0.9560880828186062,0.6532254141548411,0.8419246674639245,0.4608535412884692,0.9564343948199283,0.6651469712779379,0.8414457827249654,600,3.6850158289998944,bd9b73b7ddb49603c6835f2c083c365706edb38b579f68d442d4b7ff111f4590
sparse_noisy__full_exp__99,sparse_noisy,full_exp,99,0.36338575222771863,1.031745015737648,0.5134443732740387,0.8480951716201973,0.3683592859498702,1.031745015737648,0.5290978221314668,0.8874712580339426,600,3.8260933890014712,683db1eba66be8ccf62dac6a667f6964f10d22fe18f65ab1ff0e23bcc3724624
extreme__global_only__99,extreme,global_only,99,0.488793884054202,0.9664663447989021,0.6588094877852225,0.8376385024883093,0.4924961944033496,0.9664663447989021,0.666577325705607,0.8388855936328812,600,3.2860019599975203,943b16e21c3cb4a4da92653eec6c1c9f53d6c490015229a60970907971c650d1
sparse_clean__full_quad__99,sparse_clean,full_quad,99,0.37513620215500004,1.2427082954676387,0.5340795975732245,0.9360556579227072,0.37956474126915585,1.2427082954676387,0.5428572483627018,0.9764194139877276,600,3.6962961869976425,59d5eb96b0e206fb2151c34529e42e9cc0c5b3e7f4700fc0dc3b95a7ee97c200
sparse_noisy__neither__99,sparse_noisy,neither,99,0.4564240770428052,0.9574773191670378,0.6543843921225416,0.8426722237790425,0.4604636091258429,0.9577738983046624,0.6640703115036551,0.8411628370507063,600,2.333468349002942,8c1cff2ca86f06800cefb0ae24e3d110fe6f14c9cd3d4eb9a5701f65769da1a6
sparse_noisy__full_exp__111,sparse_noisy,full_exp,111,0.4743165609437038,2.0819975088055345,0.4327827393021677,1.6585997466691498,0.47855739827850485,2.08334302950545,0.40691687579750846,1.7021645862045545,600,3.940128309001011,84b1dce7f46dfea59deb6387d821a577113ce59186dfe7a59436ec38ba1242e4
sparse_clean__full_quad__111,sparse_clean,full_quad,111,0.39864836481188975,1.840239006670853,0.29899822725549424,1.4855885282727177,0.4032542528452968,1.8405730622743663,0.2799998845396018,1.5485741204177024,600,3.6089758269990853,ea6710279997e766bb7891523e1c047cc58f6ae04161497be592783823d8fb3d
extreme__full_quad__111,extreme,full_quad,111,0.3602489138223111,1.0408140669873764,0.5463389513370661,0.8151178337351157,0.3649411163706417,1.0408140669873764,0.560727170155235,0.8170807020249229,600,3.763978187002067,a6abd56a70fc0df97df5a4410bf61737cf0d267c2de84b243e0a78c7706f47f4
sparse_clean__neither__111,sparse_clean,neither,111,0.36516806585447814,1.0007588227333495,0.5303294237582143,0.7799952073682894,0.3698976964474406,1.000981215399833,0.5458266649662553,0.7957844063022858,600,2.3290081369996187,ccc17d91fec45efd7cc78ba8e54c1bef4f3beac82492a28bd57ae724b736c410
sparse_noisy__full_quad__111,sparse_noisy,full_quad,111,0.4291487833367484,1.9757439597010782,0.30564509296679854,1.590427363847255,0.43363571904719955,1.9761038625104244,0.28889861200791833,1.6238573172702635,600,3.9467119840010128,1d6ec94c9a01cfadbc655c599e8e4fe3170d3d0cd481b90fcb5abff29acbb327
extreme__neither__111,extreme,neither,111,0.41322842668438114,0.9467589783577567,0.5858219491671572,0.7931661798335979,0.41741112600844754,0.9473273428149509,0.5960718852012952,0.7995358152577475,600,2.2023371499999485,3ed804115e5ae135c72b2dc7f5fd3e6c6d52d42dd2fd0655a9fe191fbaa8f042
block_missing__local_only__111,block_missing,local_only,111,0.30659603672473884,1.4074259914765972,0.37058182870155476,0.8780008705470045,0.31154494747716666,1.4074259914765972,0.3764188350255562,0.9326724319595675,600,2.674577606998355,7f8ea3c74d3f7df325ba63f94a8877cd8b952764376a1d271d9e89f91a1e493e
block_missing__neither__111,block_missing,neither,111,0.3447677798663229,1.0232980124829374,0.5453718368496508,0.8244864806522125,0.3497759514520789,1.0232980124829374,0.5591035898095236,0.8280588577214616,600,2.606878983999195,c25d8b15df08e6ac9726a4d54dcc37a0303a6f1a6216d820748cfb8d5b3b1fd4
sparse_noisy__local_only__111,sparse_noisy,local_only,111,0.467989951575888,2.0548478430279515,0.42709413491220377,1.6428901775384737,0.4722827040004203,2.0548478430279515,0.40016927393037743,1.6763475175017444,600,2.8075342070005718,3e05dcf9c78dcd3f75b2e539ca6d88e09817776917a5829894da9fb57a6aba8c
sparse_clean__local_only__111,sparse_clean,local_only,111,0.3759002621322746,1.709626683140349,0.28751147370858077,1.4111167294321176,0.3800466650619219,1.709626683140349,0.27636920646048213,1.4671344437077192,600,3.1489209510000364,c3b4f889af50f76d0e1dc9157a71d4089a466aa465af5072e0c2ddf4b3d0fd16
block_missing__full_exp__111,block_missing,full_exp,111,0.3080844675279662,1.4243036444386026,0.36472965201205343,0.912884266616986,0.31301714349380255,1.4243036444386026,0.3741873517243087,0.9551972912292325,600,4.4945928279994405,12aa5cb00e31e717cef7e19a7cbc430b293e4b4792cae260b3ea8f29e43e08bc
block_missing__full_quad__111,block_missing,full_quad,111,0.3142642240789726,1.5402754144258588,0.3351612143193433,0.9987302156023459,0.31882110263616703,1.5402754144258588,0.33638963295483326,1.0732257054332077,600,4.0900071899995964,c864b7b1dff2a7abd2a68a27989e480a5ecc7d0a2b97ba319a982fdc316b36b6
sparse_clean__global_only__111,sparse_clean,global_only,111,0.36215151019613095,1.0147470817929334,0.5241301432356669,0.7744441135261863,0.36692865263682023,1.0150091920799245,0.5402134107496205,0.800482880325787,600,3.781359385997348,9889834290688e1cf91333b143c091c20c76e594c8862b2ef4b30f5ba263bea0
extreme__full_exp__111,extreme,full_exp,111,0.3661204209208435,0.9487302254133112,0.5306668519800452,0.7855714814823176,0.37087591453709345,0.9490542636609011,0.5476507835009813,0.7908737296598921,600,3.6569508929969743,e069458283930c1728b103999320905776e4e2c2043acbf4060158b6f16f8f79
extreme__global_only__111,extreme,global_only,111,0.4283810858454181,0.9481945670160916,0.5967945874462175,0.7971108508925477,0.43240591200554024,0.9487995246574058,0.6081503495272458,0.8028170449005471,600,3.3392953999973543,f16d23210ab53154fd0db28ac72f6c406b3476648c93e8c485e63ea3ecd730ec
sparse_clean__full_exp__111,sparse_clean,full_exp,111,0.3790831318088476,1.7258988011475282,0.2959295033848134,1.4211346738297568,0.3831764255587355,1.7263947911528956,0.28435826899134153,1.4793197443406108,600,3.882415134998155,de94502bbd9d4578a0fd856f648231ae323b2f3fb74484757facf2a58c6190fc
extreme__local_only__111,extreme,local_only,111,0.3633213686601449,0.9766768846230964,0.5407491261855705,0.8042675560269124,0.3680743409924857,0.9766768846230964,0.5546983328245633,0.8067293810964697,600,2.360773602002155,fd49aefc33bed15640cfd1d72fcbcf9c912159f0839ed6db1c5e4c8432046341
block_missing__global_only__111,block_missing,global_only,111,0.34274592146905886,1.0303605746871016,0.5444748010283884,0.8249466533451577,0.3477869281216378,1.0303605746871016,0.5562349948040108,0.827530696746589,600,3.5628529519999574,697f83d40f25cc0e271545f2bab80746038140086d6fb07ab06a65f7609b56e0
sparse_noisy__neither__111,sparse_noisy,neither,111,0.373696825187804,1.0428337921221482,0.532967491280349,0.778107946312117,0.3783514564457757,1.0433168449577515,0.5524354276899326,0.8251218435486055,600,2.2513648370004375,458a8e431ec50f98ba3396bb4240dbebfebac0fb0b3ba024e94e4569d2f0323b
sparse_noisy__global_only__111,sparse_noisy,global_only,111,0.37519899029277015,1.0623391632921146,0.5285510760989278,0.7977563177753908,0.37984197413695536,1.0630165683768484,0.5465257892636104,0.8436979231519828,600,3.3975705140001082,983d04019f0fd582c38347f062b6389a65ef25ba4f4fa3c726057f379fccbcf3
