experiment,label,problem,method,seed,status,failure_reason,relative_l2,max_abs_error,controller_weight_tv_per_update,temporal_mean_gradient_distribution_tv,temporal_mean_physics_gradient_log_gap,elapsed_seconds,residual_evaluations,importance_effective_sample_fraction,importance_weight_mean,importance_weight_max,kde_pairwise_distance_evaluations,bias_concentration_correlation,n_observations,noise_kind,noise_level,run_dir
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m5,88,succeeded,,0.1026595315620571,0.19047221017695573,0.02832424371778736,0.10103617828734233,0.4522283954208511,22.59634765299961,984576,1.0,1.0,1.0,0,0.06707068694147349,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m5/seed_00088
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m5,99,succeeded,,0.09407116909896633,0.20755353926379175,0.02835353020995044,0.04566946455906526,0.3248419340982476,12.825945712999783,984576,1.0,1.0,1.0,0,0.1008326366533076,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m5/seed_00099
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m5,111,succeeded,,0.09266729499467902,0.19051955656640138,0.02835503517147108,0.10327354685275986,0.2754077526049793,13.133894661999875,984576,1.0,1.0,1.0,0,0.14056109119360746,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m5/seed_00111
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m6,11,succeeded,,0.1407208920197847,0.21905384403409497,0.02836147191219334,0.19904489693716435,0.32165344348851344,25.5563930469998,984576,1.0,1.0,1.0,0,0.11070245439587525,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m6/seed_00011
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m6,22,succeeded,,0.10527052083905827,0.22388834775403577,0.028354880221495238,0.05001607904456391,0.5625209034841852,13.258133742000155,984576,1.0,1.0,1.0,0,0.0428556507980598,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m6/seed_00022
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m6,33,succeeded,,0.10331415569838424,0.24258907630897875,0.02835774389792816,0.04551377566122077,0.31785015450056914,20.263980553999772,984576,1.0,1.0,1.0,0,0.07752302622607914,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m6/seed_00033
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m6,44,succeeded,,0.11377807611363554,0.2154919847077572,0.02836079180717176,0.04583932492432418,0.2978502659309858,13.493162847999884,984576,1.0,1.0,1.0,0,0.08453622561397309,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m6/seed_00044
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m6,55,succeeded,,0.13444898761405424,0.25331257075790753,0.028358052137637937,0.05034816321322879,0.3838442413018319,13.120813078000083,984576,1.0,1.0,1.0,0,0.16085198051349728,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m6/seed_00055
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m6,66,succeeded,,0.08847587847695221,0.2543853077737588,0.028362106949724835,0.08083438859087128,0.29127040871534343,23.960264374000417,984576,1.0,1.0,1.0,0,0.22206225287731637,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m6/seed_00066
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m6,77,succeeded,,0.10579304112103317,0.3051946652232958,0.02835969224140951,0.187981585019525,0.2625348489558178,13.182770442999754,984576,1.0,1.0,1.0,0,0.21745855781020176,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m6/seed_00077
